ST_CASE,MONTH,DAY,DAY_WEEK,HOUR,LATITUDE,LONGITUD,HARM_EV,LGT_COND,WEATHER,VE_FORMS,TRAV_SP,DEATHS,DR_DRINK,VSPD_LIM
483412,11,15,4,6,29.77587222,-95.16960556,8,2,1,1,998,0,0,30
483413,11,19,1,13,29.578625,-95.88860556,12,1,10,3,998,0,0,60
483414,11,15,4,22,35.03270556,-101.1370472,42,2,1,1,998,1,1,75
483415,11,14,3,15,29.69204444,-95.13468889,30,1,10,1,998,0,1,40
483416,11,11,7,18,30.17311944,-95.42798056,12,2,10,2,998,1,0,30
483417,10,19,5,8,30.31375556,-95.08892222,12,1,1,2,998,1,0,65
483418,10,21,7,15,30.376975,-97.58078056,12,1,1,2,998,0,0,55
483419,11,4,7,22,31.68561111,-97.09974444,12,2,1,3,998,0,0,75
483420,11,6,2,11,31.74530556,-96.1947,12,1,1,2,998,1,0,75
483421,11,4,7,16,32.59745833,-94.82859444,1,1,1,1,998,1,0,70
483422,11,7,3,18,32.69574722,-96.76888333,8,3,1,1,998,0,0,45
483423,11,7,3,9,31.98866667,-97.03136667,12,1,1,2,998,0,0,70
483424,11,10,6,4,27.14095,-99.42229444,12,2,2,2,998,0,0,70
483426,11,14,3,6,31.82764722,-102.294175,12,2,2,3,998,1,0,45
483427,11,14,3,18,30.13587778,-97.45982778,12,2,1,3,998,1,0,45
483428,11,16,5,8,30.08604722,-97.50867222,12,1,1,3,998,1,0,65
483429,11,20,2,9,32.73245833,-97.16628056,12,1,1,3,998,0,1,55
483430,11,21,3,6,26.20424167,-98.23464722,15,2,1,1,998,0,0,35
483431,11,22,4,20,30.900625,-98.94503889,12,2,1,2,998,1,0,70
483432,11,26,1,16,29.28900556,-94.83358333,30,1,1,1,998,1,1,50
483433,8,14,2,21,29.80722222,-95.33551944,25,2,1,1,998,1,1,30
483434,11,3,6,9,32.90914444,-96.72781667,12,1,1,2,998,0,0,0
483435,11,3,6,19,26.27511944,-98.55820278,8,3,1,1,998,0,0,45
483436,11,12,1,6,28.45046944,-98.28658056,12,2,5,2,998,0,1,70
483437,11,13,2,17,33.45313611,-101.6575,12,5,1,2,998,1,0,40
483438,11,14,3,13,32.13674722,-97.46004444,12,1,1,2,998,0,1,70
483439,11,18,7,0,29.91575278,-95.39090278,35,2,10,1,998,1,1,30
483440,11,18,7,20,29.80598889,-95.14219444,8,2,1,1,998,0,0,45
483441,11,19,1,17,32.46849722,-95.39181667,30,3,2,1,998,1,0,75
483442,11,20,2,20,31.76206944,-106.3951694,59,3,1,1,100,2,0,40
483443,11,20,2,18,29.67811111,-95.33671389,8,1,1,1,998,0,0,35
483444,11,21,3,6,31.755,-99.49655278,12,2,10,2,998,1,0,75
483445,11,21,3,22,33.408675,-102.1616333,19,2,1,1,998,1,0,55
483446,11,23,5,4,31.80894444,-94.17507778,35,3,1,1,998,1,1,98
483447,11,23,5,12,33.21110833,-96.81993611,12,1,10,3,998,0,0,55
483448,11,25,7,15,33.08938056,-103.0627778,12,1,10,2,998,3,0,70
483449,11,17,6,2,30.28272222,-95.47581667,8,2,10,1,998,0,1,55
483450,11,23,5,21,30.30370833,-97.71606389,8,3,1,1,998,0,0,45
483451,11,6,2,20,30.18565833,-95.70902222,8,2,1,1,998,0,0,55
483452,11,16,5,6,33.46963333,-95.21373611,12,3,1,4,998,1,0,55
483453,11,10,6,7,35.20035556,-101.0861944,1,1,1,1,998,1,0,75
483454,11,27,2,6,28.04762778,-97.55134444,12,4,10,2,998,1,0,75
483455,11,18,7,0,26.23404444,-98.18473333,12,2,1,2,998,1,1,0
483456,11,22,4,12,33.67504444,-96.60870833,8,1,1,1,998,0,0,45
483457,9,24,1,0,32.71190556,-97.304075,8,6,1,1,998,0,0,40
483458,11,19,1,1,32.65457222,-96.75273611,12,2,1,2,998,1,1,70
483459,11,16,5,17,32.03194444,-102.0042139,12,1,10,2,998,1,0,65
483460,11,25,7,12,33.28983611,-98.49993056,59,1,10,1,998,1,0,75
483461,11,21,3,23,30.75413889,-95.54983056,8,3,1,1,998,0,0,50
483462,11,16,5,19,33.43289722,-101.8663306,12,2,1,2,998,0,0,60
483463,11,6,2,16,32.69989444,-97.43290556,12,1,1,2,998,1,1,40
483464,9,11,2,19,29.48486111,-94.93614722,9,5,1,1,998,0,0,30
483465,10,7,7,23,29.77384167,-95.25191389,8,3,1,1,998,0,0,60
483466,11,17,6,19,30.74185,-95.55961389,9,2,10,1,48,0,0,50
483467,11,15,4,3,29.67760556,-95.42405833,8,2,10,1,998,0,0,60
483468,11,18,7,8,30.327875,-97.60480556,12,1,10,2,998,1,0,60
483469,8,19,7,22,30.26753889,-97.75582222,8,3,1,1,998,0,0,35
483470,11,22,4,18,30.47131111,-98.32506389,12,2,1,3,998,1,1,70
483471,11,24,6,4,26.19075556,-97.63955278,12,2,10,2,998,0,0,0
483472,11,24,6,16,31.11408056,-97.79112222,12,1,1,3,998,0,0,45
483473,11,25,7,21,32.61989444,-97.08288889,12,3,2,2,998,1,0,30
483474,11,26,1,18,28.7138,-96.21285278,12,3,10,2,998,1,1,35
483475,11,26,1,1,32.41435,-96.88424722,42,2,2,1,998,1,1,55
483476,10,22,1,18,31.94965556,-95.22458333,12,5,1,2,998,0,0,55
483477,10,26,5,7,31.28074167,-97.07806944,12,1,2,2,998,1,0,70
483479,11,4,7,13,29.65749444,-95.48134167,12,1,1,2,998,1,0,35
483480,11,5,1,0,29.89062222,-95.41208056,12,3,1,2,998,0,1,60
483481,11,5,1,22,32.79287222,-96.77568611,8,3,1,1,998,0,0,30
483482,11,8,4,4,27.07264444,-98.84693333,12,2,5,2,998,1,0,75
483483,11,13,2,17,32.86424167,-96.69721111,1,5,10,2,998,0,0,45
483484,11,14,3,13,29.69704167,-95.48860833,8,1,1,1,998,0,0,35
483485,11,18,7,0,29.63025,-98.02633889,12,2,1,4,998,1,0,60
483486,11,19,1,19,27.74205556,-97.41483333,8,3,10,1,998,0,0,35
483487,11,20,2,18,29.84026389,-95.333575,9,3,1,1,998,0,0,60
483488,11,27,2,22,32.78015833,-96.62338333,46,3,10,1,998,1,0,70
483489,11,27,2,11,31.58129722,-100.2187333,12,1,1,2,998,1,0,35
483490,11,28,3,7,31.16296111,-98.71764444,31,1,10,1,998,1,0,70
483491,11,24,6,22,29.36616667,-95.78228611,11,2,1,1,998,1,0,45
483492,11,25,7,1,32.626825,-95.94766944,42,2,1,1,998,1,1,70
483493,11,27,2,1,31.73344722,-106.2675556,12,3,1,2,998,1,0,65
483494,11,2,5,15,29.47053889,-95.41043889,1,1,1,1,998,1,0,55
483495,11,21,3,9,29.42362222,-98.40544167,12,1,1,2,998,1,0,0
483496,11,26,1,15,32.83781944,-97.08833056,31,1,1,1,998,1,0,75
483497,11,23,5,15,30.4852,-97.69488056,12,1,10,2,998,0,0,45
483498,11,28,3,19,29.30275556,-98.50248056,8,2,1,1,998,0,0,40
483499,11,23,5,10,26.23039722,-97.55619444,12,1,10,2,998,0,0,55
483500,11,17,6,23,29.87668056,-95.01844444,12,2,1,2,998,0,1,50
483501,11,19,1,8,32.65161667,-95.43575556,12,1,1,2,998,1,0,40
483502,11,17,6,18,30.53863889,-95.48324722,8,3,1,1,998,0,0,40
483503,10,17,3,23,32.66110833,-96.11558333,57,2,1,1,998,1,0,65
483504,11,21,3,3,30.13790278,-97.65943333,8,2,1,1,998,0,0,60
483505,11,27,2,10,31.41272222,-95.3474,12,1,10,2,998,0,0,70
483506,11,20,2,0,30.22780833,-97.77904722,12,3,1,2,998,1,1,65
483507,11,26,1,18,30.78513056,-98.73549444,12,2,1,3,998,1,0,70
483508,11,22,4,22,30.70571944,-98.38106111,42,2,1,1,998,1,0,50
483509,9,20,4,20,32.70306667,-97.280075,8,3,1,1,998,0,0,30
483510,10,15,1,14,35.2041,-101.9024667,12,1,1,2,998,1,0,40
483511,11,17,6,18,29.51189444,-98.49904444,8,3,1,1,998,0,0,30
483512,11,21,3,12,33.62854444,-95.50565,30,1,1,1,998,2,0,45
483513,11,29,4,14,28.39369167,-97.75948889,8,1,1,1,998,0,0,30
483514,11,28,3,23,29.79935278,-95.41164167,18,3,10,1,998,1,1,30
483515,11,12,1,18,32.79808056,-97.35002222,8,2,10,1,998,0,0,30
483516,11,27,2,11,31.66553333,-95.62924722,38,1,1,1,998,1,1,98
483517,11,22,4,16,32.1735,-94.28589167,12,1,1,2,55,0,0,65
483518,11,23,5,16,32.10079444,-94.32133333,12,1,2,3,998,1,0,60
483519,11,27,2,18,30.51599722,-98.332825,12,2,1,3,998,0,0,70
483520,11,29,4,18,27.74679722,-97.39275833,8,3,10,1,998,0,0,35
483521,11,22,4,20,32.26835,-95.93901667,8,1,1,1,998,0,0,75
483522,11,27,2,17,29.20946944,-98.58465,12,5,1,2,116,0,0,70
483523,11,30,5,13,32.73589444,-97.15386667,12,1,2,2,998,1,0,40
483524,11,30,5,23,29.78759722,-95.4099,12,2,1,2,998,0,1,35
483525,10,23,2,20,32.74981389,-97.34621944,42,3,2,1,998,1,0,25
483526,11,10,6,15,32.71076944,-96.82964167,25,1,10,1,998,2,1,70
483527,11,12,1,4,32.77350556,-96.70515,14,3,1,1,108,0,1,40
483528,11,14,3,3,31.10545556,-97.74568889,8,2,1,1,998,0,0,60
483529,11,27,2,6,31.35223611,-96.14968611,12,2,1,2,998,2,0,45
483531,11,24,6,99,31.99508333,-94.49966667,38,2,2,1,998,1,1,60
483532,11,27,2,1,29.56472222,-98.68950278,26,3,1,1,998,1,1,40
483533,11,19,1,14,30.05006944,-95.6735,12,1,1,2,998,0,1,70
483534,11,2,5,0,29.65241111,-95.25083056,12,3,1,2,998,0,0,45
483535,11,26,1,1,29.49258889,-95.04213889,38,2,10,1,998,1,1,50
483536,11,18,7,12,33.7084,-97.16186944,1,1,1,1,998,1,0,75
483537,12,2,7,0,33.17691944,-97.43833056,32,2,1,1,998,1,1,60
483538,11,24,6,17,29.77569167,-95.21803333,12,3,1,2,998,1,0,35
483539,11,25,7,2,32.90660833,-96.41653056,33,2,1,1,998,1,1,50
483540,10,1,1,4,29.93490833,-95.41151111,33,3,1,1,998,1,1,50
483541,11,6,2,22,29.67465833,-95.42978056,33,3,1,1,998,1,0,45
483542,11,11,7,3,32.70214722,-96.75025833,12,3,10,2,998,2,1,50
483543,11,25,7,19,28.45821389,-96.90227778,12,2,1,3,998,1,1,75
483544,11,26,1,0,32.71803056,-97.90880278,12,2,2,2,998,1,0,70
483545,11,30,5,16,32.35780278,-94.09162222,12,1,2,2,998,1,0,55
483546,11,30,5,23,31.95725,-101.2028528,38,2,1,1,998,1,0,75
483547,12,4,2,7,35.14535556,-101.8485389,1,2,1,1,998,1,1,60
483548,11,19,1,18,29.98899167,-93.97648056,12,3,1,2,998,1,0,0
483549,12,2,7,2,30.21172222,-97.7296,8,3,1,1,998,0,1,0
483550,12,2,7,17,29.67658056,-95.248125,12,3,1,2,998,1,0,40
483551,12,4,2,22,33.28040556,-97.17836389,8,2,1,1,998,0,0,50
483552,12,1,6,7,30.90990833,-101.3550056,32,4,1,1,998,1,0,75
483553,11,22,4,20,32.68808056,-97.06247222,12,2,1,3,998,1,1,60
483554,12,1,6,14,29.97250278,-95.38779167,12,1,10,2,998,1,0,65
483555,11,29,4,7,33.61724167,-101.8927778,12,1,10,2,998,1,0,50
483556,5,29,2,20,31.88546111,-106.5857361,33,2,1,1,998,1,1,35
483557,12,2,7,14,29.40254167,-95.03343056,12,1,1,2,998,1,0,45
483558,12,3,1,2,30.71425278,-98.62641667,12,2,1,2,998,0,1,70
483559,11,28,3,9,29.99575833,-97.74683056,12,1,1,2,998,0,0,60
483560,11,4,7,22,31.62283056,-106.2605056,33,2,1,1,998,1,1,30
483561,11,21,3,17,30.68623889,-95.69423611,12,1,1,2,998,1,0,70
483562,11,27,2,21,26.35696389,-98.77686944,9,2,10,1,998,0,0,45
483563,11,5,1,15,32.70270278,-97.96105833,12,1,1,2,998,0,0,55
483564,11,22,4,0,32.85091667,-96.61054722,33,3,1,1,998,1,1,35
483565,12,4,2,2,26.19703333,-98.23901944,39,2,1,1,998,1,0,30
483566,11,24,6,4,32.79293889,-96.73078333,8,2,1,1,998,0,0,40
483567,12,1,6,6,29.65856111,-97.41427222,52,2,5,1,998,1,0,75
483568,12,3,1,17,29.77440556,-95.33585556,8,3,1,1,998,0,0,35
483569,12,6,4,16,30.99784167,-97.40049167,11,1,1,2,998,1,0,55
483570,12,6,4,18,29.487375,-98.43015833,8,2,1,1,998,0,0,45
483571,11,29,4,2,33.77015833,-101.8376667,8,2,1,1,998,0,0,75
483572,12,5,3,18,28.79428333,-96.99017778,12,3,1,2,998,0,0,30
483573,12,4,2,22,32.86428333,-97.31029167,1,3,1,2,998,1,1,35
483574,11,18,7,17,32.765725,-96.71791944,12,1,1,2,998,1,1,45
483576,12,7,5,12,30.25996667,-97.81414444,1,1,10,1,998,1,0,60
483577,12,3,1,17,33.10845556,-96.07918889,32,2,1,1,998,1,1,55
483578,12,6,4,0,29.37472778,-98.76198333,12,2,1,2,998,0,1,70
483579,11,17,6,15,32.42135278,-97.37773611,12,1,10,2,998,1,0,30
483580,11,25,7,19,29.7023,-95.35876389,8,3,1,1,998,0,0,55
483581,12,3,1,0,32.73951944,-97.34982222,12,3,1,2,998,2,0,60
483582,12,2,7,14,28.05791389,-97.50883056,12,1,10,2,998,2,0,75
483583,11,16,5,21,32.71715278,-100.920125,23,3,1,1,998,1,1,30
483584,11,23,5,1,29.64330278,-95.33720556,33,2,10,1,998,1,1,35
483585,11,23,5,2,29.66016667,-95.38630278,1,3,1,1,998,1,0,65
483586,12,2,7,2,29.53194444,-98.39061944,12,3,1,2,998,0,0,65
483587,11,20,2,20,29.81368056,-95.35190556,33,3,1,1,85,1,1,40
483588,12,2,7,0,29.979025,-95.49161944,12,2,2,3,998,1,0,98
483589,11,27,2,2,30.02129167,-95.42834167,12,2,10,2,998,0,0,40
483590,12,3,1,19,29.80177222,-95.78718611,12,2,1,2,998,1,0,40
483591,12,9,7,3,32.18465556,-95.36758611,43,2,1,1,998,1,0,55
483592,12,8,6,19,29.55947222,-98.5154,8,3,1,1,998,0,0,60
483593,12,8,6,21,29.31427778,-98.40310556,8,3,1,1,998,0,0,50
483594,12,5,3,6,29.78618056,-95.28101944,12,4,10,2,999,1,0,45
483595,11,28,3,13,31.96813889,-97.36823056,12,1,1,2,998,0,0,50
483596,12,6,4,21,35.20907222,-101.6717806,12,2,1,2,998,1,0,50
483597,12,7,5,15,31.077875,-97.31426944,12,1,1,2,998,1,0,55
483598,12,2,7,22,29.71474722,-95.25998056,12,2,1,2,998,0,1,35
483599,11,5,1,3,29.85840556,-95.33363056,25,3,1,4,998,1,1,60
483600,11,24,6,16,33.29261389,-97.73307222,12,1,1,2,998,1,1,60
483601,11,27,2,10,32.06454722,-97.75205833,12,1,1,2,998,1,0,40
483602,12,1,6,4,30.64666667,-97.68162778,8,2,10,1,998,0,0,45
483603,11,21,3,16,32.33817222,-96.05350278,12,1,1,2,998,1,0,30
483604,11,25,7,15,28.2019,-98.94335278,1,1,10,1,998,1,0,70
483605,11,22,4,22,27.93281944,-97.87531667,12,2,1,2,998,1,0,70
483606,11,19,1,7,33.10618889,-97.13114167,1,1,1,1,998,1,0,35
483607,12,11,2,5,29.89818889,-95.41809722,8,3,1,1,998,0,0,45
483608,12,5,3,18,33.03494167,-97.064725,8,2,1,1,998,0,0,45
483609,11,26,1,1,31.08855556,-97.66018056,12,3,10,2,998,0,0,40
483610,12,1,6,17,32.10494444,-98.35071667,12,1,1,2,998,1,0,60
483611,12,4,2,10,27.93975556,-97.44072778,30,1,1,1,998,1,0,70
483612,12,8,6,7,31.94720556,-98.47919444,12,4,1,2,998,1,0,75
483613,12,8,6,17,32.78970556,-94.95049167,12,5,10,4,998,0,0,70
483614,12,2,7,2,29.89470833,-97.276225,42,2,1,1,998,1,1,30
483615,12,3,1,0,33.16914444,-97.22951111,38,2,1,1,998,1,0,98
483616,12,9,7,11,32.97673889,-97.02393056,21,1,1,1,998,1,0,65
483617,10,28,7,23,32.84491389,-96.99227222,12,3,1,2,998,0,1,35
483618,12,7,5,14,32.84286944,-95.39793056,32,1,10,1,998,1,0,70
483619,11,19,1,4,31.74454722,-106.2785972,33,2,1,1,998,1,1,30
483620,12,7,5,18,32.8255,-97.82354444,12,2,1,2,60,0,0,60
483621,10,22,1,20,29.68521389,-95.29300833,15,2,10,1,998,0,0,35
483622,12,6,4,20,32.95678333,-97.25376944,1,3,1,1,998,1,0,55
483623,12,1,6,16,32.1083,-94.84912222,12,1,1,2,998,0,0,70
483624,11,19,1,19,31.96726667,-101.9833778,12,2,1,2,998,1,0,55
483625,11,17,6,9,31.89958889,-102.2116028,12,1,1,2,998,1,0,55
483626,12,6,4,22,35.19406389,-101.7424167,12,3,1,3,998,0,0,0
483627,12,2,7,10,30.02891944,-97.75177222,43,1,1,1,998,1,0,60
483628,11,20,2,23,31.62216389,-106.243525,1,3,1,1,998,1,0,40
483629,10,29,1,0,27.02861944,-98.13971667,18,3,10,1,998,1,0,75
483630,11,12,1,22,29.84348611,-95.56998611,8,2,2,1,998,0,0,45
483631,12,1,6,7,31.82719167,-99.42322222,8,4,1,1,998,0,0,30
483632,12,5,3,2,32.03511667,-102.0589139,46,3,1,1,998,1,0,50
483633,12,7,5,18,27.74858333,-97.42853333,38,3,10,1,998,1,1,30
483634,11,23,5,3,30.75363333,-95.614725,35,2,10,1,998,1,1,75
483635,11,26,1,6,30.68988889,-95.545525,8,2,1,1,998,0,0,60
483636,11,30,5,22,29.97792222,-96.85161667,21,2,5,1,998,1,1,60
483637,11,30,5,7,30.07801944,-98.92051667,12,1,2,2,998,0,0,70
483638,11,21,3,23,29.78496111,-95.62775556,12,2,1,2,998,0,0,60
483639,12,8,6,21,31.15701111,-94.41697222,1,3,10,1,998,1,0,45
483640,12,4,2,19,32.70278056,-96.83393333,8,3,1,1,998,0,0,70
483641,12,5,3,6,32.990575,-97.00915833,8,3,1,3,998,0,0,55
483642,12,9,7,23,27.72021944,-97.39935278,42,3,10,1,998,1,1,35
483643,12,9,7,19,33.541575,-101.8487972,12,3,1,2,100,0,1,45
483644,12,4,2,14,30.37455,-98.37335,12,1,1,2,998,0,0,70
483645,12,2,7,21,31.98030833,-97.21736667,1,2,1,1,998,1,1,55
483646,11,27,2,16,33.05858056,-96.10968611,12,1,1,2,998,1,0,55
483647,12,2,7,19,30.87794722,-102.8678806,9,2,1,1,998,0,0,55
483648,12,5,3,3,31.91334167,-106.566575,57,2,1,1,998,1,0,55
483649,11,7,3,23,29.65758333,-95.25526389,1,3,1,1,998,1,0,60
483650,12,12,3,0,29.46046944,-98.522175,30,3,10,1,998,1,0,30
483651,12,13,4,18,30.13020833,-93.88821667,8,2,1,1,998,0,0,55
483653,12,10,1,22,30.38234722,-94.300875,30,2,1,1,998,1,0,65
483654,11,14,3,21,32.66552222,-95.50262778,59,3,1,1,998,1,0,50
483655,11,19,1,15,32.839975,-96.75290833,12,1,10,2,998,1,1,35
483656,10,8,1,4,29.84851389,-95.34298611,44,3,1,1,998,1,1,35
483657,12,1,6,4,29.68014444,-95.60287778,33,2,2,1,998,1,1,35
483658,12,4,2,12,32.37313056,-95.03669722,12,1,10,3,998,1,0,70
483659,12,3,1,21,29.19013333,-98.33750278,1,2,1,1,998,1,1,60
483660,12,3,1,16,30.09177778,-97.67811944,12,1,1,2,998,4,0,45
483661,12,13,4,6,31.46662778,-103.3597583,12,2,10,2,998,1,0,70
483662,12,13,4,14,31.65779167,-94.67845556,12,1,1,2,998,1,0,65
483663,8,18,6,10,31.880475,-102.393125,12,1,1,2,998,0,0,45
483664,10,24,3,19,29.72780556,-95.53858056,8,2,1,1,998,0,0,35
483665,11,2,5,7,32.98075833,-96.27894722,43,1,1,1,998,1,0,60
483666,11,25,7,17,29.06423056,-95.43126944,12,1,1,2,998,0,0,35
483667,11,27,2,4,30.24123889,-95.38265278,12,2,1,2,998,0,0,55
483668,12,1,6,19,31.05380278,-97.74795833,46,3,1,1,126,1,1,40
483669,12,2,7,11,32.24224167,-95.37178889,12,1,1,2,998,1,0,70
483670,12,5,3,15,31.03915278,-94.40328056,12,1,1,2,0,0,0,75
483671,12,6,4,12,32.38775833,-95.26754444,12,1,1,2,998,2,0,40
483672,12,7,5,7,33.57803333,-101.8964194,12,1,1,2,998,0,0,35
483673,12,7,5,18,33.08838611,-97.29480278,10,5,1,1,998,1,0,35
483674,12,8,6,16,32.02296111,-95.39070556,12,1,1,3,998,1,1,70
483675,12,8,6,1,33.50286111,-101.870525,30,2,1,1,998,1,1,45
483676,12,10,1,0,29.84306111,-98.082025,9,2,1,1,998,0,0,35
483677,12,12,3,20,31.79263889,-95.317675,12,2,1,2,998,1,1,70
483678,12,13,4,21,29.52008056,-98.48286389,25,3,1,2,998,1,0,45
483680,12,14,5,15,30.61535278,-97.42274167,12,1,1,2,998,0,0,65
483681,12,14,5,6,30.12870556,-95.59398611,12,2,1,2,998,1,0,50
483682,8,8,3,20,29.44589722,-98.53191944,12,1,1,2,998,1,0,45
483683,11,18,7,19,29.813125,-95.38235,8,3,1,1,998,0,0,35
483684,12,10,1,3,29.9658,-95.41266944,8,2,1,1,998,0,0,40
483685,12,4,2,12,32.34035,-94.63320278,1,1,1,1,998,1,0,60
483686,12,8,6,0,32.18806111,-94.33845,12,2,1,2,998,0,0,65
483687,12,4,2,18,33.60126944,-99.32741111,12,2,1,2,998,0,1,75
483688,12,7,5,16,30.74375556,-94.92196389,12,1,1,2,998,0,0,75
483690,12,14,5,14,33.79443056,-96.55793889,12,1,1,2,998,1,0,75
483691,12,12,3,18,30.64448611,-97.03479444,8,2,1,1,998,0,0,55
483692,12,5,3,14,27.92891389,-97.19306389,12,1,1,2,998,1,0,75
483693,12,13,4,18,30.12381111,-93.821125,12,2,1,2,998,1,0,55
483694,12,15,6,8,31.26011944,-98.928725,12,1,2,2,998,0,0,75
483695,12,9,7,20,32.71887222,-94.13506111,42,2,10,1,998,1,1,40
483696,12,11,2,9,30.21002778,-97.65331111,14,1,1,1,998,1,0,55
483697,12,16,7,17,32.25288889,-95.23684722,12,2,1,2,998,1,1,55
483700,12,11,2,14,30.37101111,-96.12953056,12,1,1,2,998,1,0,60
483701,12,4,2,12,33.61634444,-102.3665111,12,1,1,2,998,0,0,60
483702,12,11,2,13,33.17205,-94.06516944,1,1,1,1,998,1,0,65
483703,12,10,1,6,29.859425,-95.38475556,12,3,1,3,998,0,1,35
483704,12,12,3,16,29.51031667,-98.40741111,12,1,1,4,998,0,0,35
483705,12,10,1,5,33.03338611,-96.839375,42,3,1,1,998,1,1,40
483707,12,15,6,14,31.55631944,-97.20071389,12,1,2,2,65,1,1,40
483708,12,14,5,17,29.72882222,-97.95618333,12,1,10,2,998,1,0,65
483709,11,22,4,5,32.72908333,-97.19291667,12,2,1,2,998,2,0,45
483710,11,21,3,19,32.73400278,-97.44076389,8,2,1,1,998,0,0,45
483711,11,21,3,22,32.722075,-97.293475,59,2,1,3,998,1,0,65
483712,11,29,4,14,30.33221111,-97.70283056,8,1,1,1,998,0,0,35
483713,12,11,2,2,30.26740278,-97.73674167,8,3,1,1,998,0,0,35
483714,12,12,3,1,30.36888611,-97.61553889,9,2,1,2,998,0,0,50
483715,12,8,6,19,29.91623056,-96.57535,1,2,1,1,998,1,0,60
483717,12,19,3,4,29.88278333,-93.98621389,52,2,10,1,998,1,0,65
483718,12,9,7,16,32.75946111,-96.86228333,8,1,1,1,998,0,0,35
483719,12,4,2,22,29.60139167,-95.63116389,12,3,1,2,998,1,0,45
483720,12,8,6,19,32.80511667,-96.11728333,8,2,1,1,998,0,0,55
483721,11,21,3,8,29.72559167,-95.48654444,12,1,10,4,998,1,0,60
483722,12,10,1,11,29.73059444,-95.42198333,12,1,1,2,998,1,0,65
483723,12,14,5,15,32.64899722,-97.16685556,8,1,1,2,998,0,0,40
483724,12,10,1,10,30.27813889,-97.64046944,12,1,1,2,998,1,1,45
483725,12,10,1,20,29.46771389,-96.81090278,12,2,1,3,998,1,1,70
483726,12,16,7,19,31.76650556,-106.5080611,14,3,2,2,998,0,0,60
483727,12,13,4,6,32.63199167,-95.05121667,8,6,10,1,998,0,0,60
483728,12,17,1,2,32.57596944,-95.06886111,42,2,1,1,998,1,0,70
483729,12,17,1,21,30.46078611,-97.69471111,8,2,1,1,998,0,0,55
483730,12,8,6,20,29.69104722,-97.29249444,42,2,1,1,998,1,0,50
483731,12,11,2,6,34.62385,-102.7453861,12,2,1,2,998,0,0,60
483732,12,16,7,23,29.58874444,-97.66686667,12,2,1,2,998,1,1,70
483733,11,29,4,18,33.17105556,-97.86381667,8,2,1,1,45,0,0,55
483734,9,29,6,19,31.32374444,-97.230925,14,5,1,1,998,1,1,75
483735,9,23,7,22,32.80813333,-96.68299722,1,2,1,1,998,1,0,40
483736,12,19,3,22,29.43924444,-95.09964722,8,2,1,1,998,0,0,55
483737,12,8,6,23,29.90671667,-95.631275,8,2,1,1,998,0,0,45
483738,12,10,1,2,30.08084444,-95.43734444,1,3,1,1,998,1,1,50
483739,12,16,7,19,32.19396111,-99.32207778,12,2,10,2,998,1,0,75
483740,12,15,6,20,32.70160278,-97.12054167,8,3,1,1,998,0,0,35
483741,4,15,7,9,32.925675,-96.83891111,12,1,1,3,998,0,0,40
483742,11,10,6,12,32.85394722,-101.4108194,52,1,10,1,998,1,0,75
483743,12,15,6,18,33.51152778,-96.05346667,34,2,2,1,998,1,0,0
483744,12,6,4,20,33.00192778,-96.70846667,12,3,1,2,0,1,0,70
483745,12,7,5,18,30.90434444,-102.9149361,8,2,1,1,998,0,0,55
483746,12,19,3,10,31.07805833,-97.88310833,1,1,1,1,998,1,0,45
483747,12,13,4,6,32.19185556,-97.74855278,12,2,2,2,998,0,0,70
483748,12,7,5,18,28.75962222,-97.08729167,12,3,1,2,998,1,0,55
483749,12,21,5,2,32.96785,-97.41828333,21,2,1,1,998,1,1,70
483750,12,9,7,21,30.07616389,-97.577775,12,2,10,2,998,0,1,60
483751,12,21,5,20,32.69017778,-97.35313611,42,3,2,1,998,1,1,35
483752,12,4,2,14,30.89166667,-98.237175,12,1,1,2,998,1,0,75
483753,12,13,4,19,31.65698889,-106.3035944,12,3,1,2,998,0,0,98
483754,12,21,5,2,29.40668333,-98.57520556,12,3,1,2,998,1,1,65
483755,12,17,1,2,29.60095556,-98.53769167,59,2,1,1,998,1,0,45
483756,12,22,6,19,32.14316111,-94.79297222,8,3,1,1,998,0,0,40
483757,12,24,1,18,29.81614722,-95.01695278,8,2,1,1,998,0,0,40
483758,12,10,1,2,31.25366111,-94.72118056,32,3,1,1,998,1,1,55
483759,12,13,4,7,31.22843611,-99.63327778,12,2,10,2,998,0,0,75
483760,12,7,5,22,32.69214444,-96.79944167,12,2,1,2,998,1,1,30
483761,12,9,7,3,32.51984444,-102.5145833,12,2,1,2,998,1,0,70
483762,12,16,7,22,26.16566667,-97.87808889,12,2,1,2,998,1,1,55
483763,12,21,5,23,34.87116944,-102.281975,1,2,1,1,998,1,1,75
483764,12,16,7,9,30.90733611,-93.91691389,12,1,10,2,998,1,0,75
483765,12,10,1,2,32.85365278,-96.83665833,33,3,1,1,998,1,1,98
483766,12,18,2,19,30.08281389,-95.45792222,12,2,1,2,998,1,0,45
483767,12,7,5,12,32.81245,-96.82389722,8,1,1,1,998,0,0,98
483768,11,29,4,3,32.64755,-96.82314444,12,3,1,2,998,1,1,70
483769,12,8,6,19,32.67517778,-96.80578889,12,3,1,2,998,0,1,98
483770,12,1,6,5,32.69568333,-96.74264444,12,3,1,2,998,1,1,50
483771,11,19,1,7,30.32230556,-95.10110833,14,1,1,1,998,1,0,65
