ST_CASE,VEH_NO_x,DRIMPAIR_x,DRDISTRACT,DRIVERRF,PER_NO_x,DRUGRES,DRUGACTQTY,STATE_x,COUNTY,HARM_EV_x,MAKE_x,BODY_TYP_x,AGE,SEX,PER_TYP_x,INJ_SEV,REST_USE,REST_MIS,AIR_BAG_x,EJECTION,DRINKING,ALC_RES,HISPANIC,STATE_y,VE_FORMS,HARM_EV_y,NUMOCCS,HIT_RUN,VIN,MOD_YEAR,VPICMAKE,VPICMODEL,VPICBODYCLASS,MAKE_y,MAKENAME,MODEL,BODY_TYP_y,HAZ_INV,HAZ_PLAC,HAZ_ID,TRAV_SP,UNDEROVERRIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,M_HARM,FIRE_EXP,DR_DRINK,DR_PRES,L_STATE,DR_ZIP,L_TYPE,L_STATUS,L_COMPL,L_COMPLNAME,L_RESTRI,DR_HGT,DR_WGT,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_MONAME,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_CONFIG,STATE,RACE,ORDER,MULTRACE,CASENUM,HARM_EV,DAY_WEEK,MONTH,MAXSEV_IM,WEATHR_IM,PER_NO_y,BODY_TYP,AGE_IM,SEX_IM,INJSEV_IM,PER_TYP_y,AIR_BAG_y,EJECT_IM,MAKE,VEH_NO_y,DRIMPAIR_y
510732,1,99,96.0,0.0,1.0,5063.0,0.004,51.0,93.0,53.0,49.0,34.0,55.0,1.0,1.0,4.0,20.0,7.0,20.0,0.0,1.0,168.0,7.0,51.0,1.0,53.0,1.0,0.0,5TFLU4EN0CX0,2012.0,448.0,2223.0,60.0,49.0,Toyota,472.0,34.0,1.0,0.0,0.0,55.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,1.0,1.0,51.0,23487.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,69.0,178.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,45.0,1.0,1.0,2.0,2.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,51.0,1.0,1.0,0.0,202305557020.0,12.0,2.0,12.0,2.0,1.0,1.0,34.0,50.0,1.0,0.0,1.0,20.0,0.0,49.0,1.0,98.0
510735,1,1,96.0,26.0,1.0,2059.0,0.065,51.0,760.0,12.0,35.0,6.0,80.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,51.0,2.0,12.0,1.0,0.0,JN8AZ18W39W1,2009.0,478.0,1914.0,7.0,35.0,Nissan/Datsun,49.0,6.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,51.0,23075.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,69.0,196.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,4.0,55.0,1.0,1.0,2.0,1.0,0.0,1.0,51.0,99.0,1.0,2.0,202.0,51.0,1.0,1.0,0.0,202304909769.0,12.0,2.0,4.0,0.0,10.0,1.0,6.0,54.0,1.0,0.0,1.0,20.0,0.0,35.0,2.0,0.0
510735,2,0,0.0,0.0,1.0,0.0,-99.0,51.0,760.0,12.0,12.0,67.0,52.0,1.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,996.0,0.0,51.0,2.0,12.0,1.0,0.0,1FT8X3BT9LEC,2020.0,460.0,1806.0,60.0,12.0,Ford,880.0,67.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,12.0,0.0,0.0,1.0,51.0,23039.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,73.0,229.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,4.0,55.0,1.0,1.0,2.0,1.0,0.0,2.0,53.0,1.0,1.0,1.0,201.0,51.0,0.0,1.0,0.0,202305322781.0,12.0,4.0,10.0,4.0,1.0,1.0,67.0,52.0,1.0,0.0,1.0,20.0,0.0,12.0,2.0,0.0
510738,1,0,96.0,0.0,1.0,2197.0,-99.0,51.0,187.0,31.0,98.0,90.0,63.0,1.0,1.0,4.0,20.0,7.0,20.0,0.0,0.0,92.0,7.0,51.0,1.0,31.0,1.0,0.0,0,2019.0,566.0,10364.0,69.0,98.0,Other Make,739.0,90.0,1.0,0.0,0.0,998.0,7.0,0.0,0.0,98.0,8.0,42.0,0.0,1.0,1.0,51.0,22642.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,240.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,98.0,8.0,8.0,8.0,98.0,0.0,99.0,13.0,99.0,9.0,4.0,101.0,51.0,1.0,1.0,0.0,202304636966.0,43.0,1.0,1.0,2.0,1.0,1.0,83.0,49.0,1.0,2.0,1.0,20.0,8.0,73.0,1.0,98.0
510747,1,0,0.0,0.0,1.0,0.0,-99.0,51.0,33.0,24.0,3.0,34.0,28.0,2.0,1.0,2.0,2.0,0.0,20.0,0.0,0.0,996.0,0.0,51.0,1.0,24.0,4.0,0.0,0,9999.0,606.0,99999.0,60.0,3.0,AM General,499.0,34.0,1.0,0.0,0.0,60.0,7.0,3.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,51.0,24012.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,60.0,125.0,0.0,0.0,1.0,5.0,May,2021.0,5.0,2021.0,0.0,2.0,2.0,55.0,3.0,1.0,2.0,1.0,0.0,14.0,6.0,6.0,4.0,4.0,101.0,51.0,0.0,1.0,0.0,202304636966.0,43.0,1.0,1.0,2.0,1.0,1.0,83.0,49.0,1.0,2.0,1.0,20.0,8.0,73.0,1.0,98.0
510749,1,0,0.0,0.0,1.0,1.0,-99.0,51.0,11.0,34.0,20.0,34.0,17.0,1.0,1.0,4.0,20.0,7.0,1.0,2.0,0.0,0.0,7.0,51.0,1.0,34.0,2.0,0.0,1GCHK29152E2,2002.0,467.0,1850.0,60.0,20.0,Chevrolet,481.0,34.0,1.0,0.0,0.0,55.0,7.0,3.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,51.0,24522.0,2.0,6.0,3.0,Valid license for this class vehicle,3.0,71.0,220.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.0,1.0,2.0,1.0,0.0,14.0,13.0,99.0,1.0,4.0,101.0,51.0,1.0,1.0,0.0,202305202156.0,12.0,7.0,8.0,2.0,1.0,1.0,34.0,36.0,1.0,0.0,1.0,20.0,0.0,20.0,3.0,0.0
510752,1,99,96.0,0.0,1.0,1.0,-99.0,51.0,175.0,42.0,35.0,4.0,56.0,1.0,1.0,4.0,20.0,7.0,1.0,0.0,0.0,0.0,7.0,51.0,1.0,42.0,1.0,0.0,1N4AA6AP3HC4,2017.0,478.0,2302.0,13.0,35.0,Nissan/Datsun,39.0,4.0,1.0,0.0,0.0,55.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,0.0,1.0,51.0,23851.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,69.0,216.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,99.0,1.0,4.0,102.0,51.0,2.0,1.0,0.0,202305227463.0,12.0,2.0,5.0,2.0,1.0,1.0,4.0,63.0,1.0,2.0,1.0,20.0,0.0,35.0,2.0,98.0
510753,1,9,0.0,38.0,1.0,2132.0,21.0,51.0,810.0,12.0,37.0,4.0,28.0,1.0,1.0,4.0,3.0,0.0,8.0,0.0,1.0,78.0,7.0,51.0,2.0,12.0,2.0,0.0,2HGFB2F50DH5,2013.0,474.0,1863.0,13.0,37.0,Honda,31.0,4.0,1.0,0.0,0.0,999.0,0.0,0.0,0.0,9.0,6.0,12.0,0.0,1.0,1.0,51.0,23454.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,68.0,155.0,1.0,0.0,0.0,11.0,November,2019.0,3.0,2021.0,0.0,1.0,2.0,25.0,1.0,1.0,1.0,1.0,20.0,11.0,17.0,1.0,1.0,1.0,414.0,51.0,1.0,1.0,0.0,202305503529.0,12.0,3.0,12.0,2.0,1.0,1.0,4.0,22.0,2.0,2.0,1.0,8.0,0.0,37.0,1.0,0.0
510758,1,99,0.0,58.0,1.0,9999.0,-99.0,51.0,183.0,35.0,37.0,4.0,73.0,2.0,1.0,4.0,20.0,7.0,8.0,0.0,9.0,995.0,7.0,51.0,1.0,35.0,1.0,0.0,1HGCR2F38EA0,2014.0,474.0,1861.0,13.0,37.0,Honda,32.0,4.0,1.0,0.0,0.0,70.0,7.0,0.0,0.0,11.0,6.0,42.0,0.0,0.0,1.0,34.0,7452.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,67.0,999.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,4.0,70.0,1.0,1.0,2.0,1.0,0.0,1.0,12.0,99.0,9.0,4.0,102.0,51.0,1.0,1.0,0.0,202305335617.0,12.0,3.0,10.0,1.0,1.0,1.0,4.0,22.0,1.0,0.0,1.0,9.0,0.0,37.0,1.0,0.0
510761,2,0,0.0,0.0,1.0,9999.0,-99.0,51.0,143.0,12.0,12.0,14.0,57.0,2.0,1.0,4.0,3.0,0.0,8.0,0.0,0.0,995.0,99.0,51.0,2.0,12.0,1.0,0.0,1FMCU0F7XHUB,2017.0,460.0,1798.0,7.0,12.0,Ford,402.0,14.0,1.0,0.0,0.0,45.0,8.0,0.0,0.0,11.0,6.0,12.0,0.0,0.0,1.0,51.0,24531.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,63.0,181.0,0.0,0.0,0.0,11.0,November,2023.0,11.0,2023.0,0.0,1.0,2.0,35.0,1.0,1.0,2.0,1.0,97.0,1.0,62.0,99.0,1.0,1.0,302.0,51.0,99.0,1.0,0.0,202305330999.0,12.0,3.0,10.0,0.0,1.0,1.0,14.0,32.0,2.0,0.0,1.0,20.0,0.0,12.0,2.0,0.0
510765,1,95,16.0,0.0,1.0,0.0,-99.0,51.0,179.0,34.0,35.0,14.0,998.0,8.0,9.0,0.0,98.0,7.0,20.0,0.0,9.0,996.0,0.0,51.0,1.0,34.0,2.0,1.0,5N1AR18W15C7,2005.0,478.0,1911.0,7.0,35.0,Nissan/Datsun,401.0,14.0,1.0,0.0,0.0,85.0,7.0,3.0,3.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,99997.0,6.0,7.0,6.0,No Driver Present/Unknown if Driver Present,7.0,998.0,997.0,998.0,998.0,998.0,98.0,No Driver Present/Unknown if Driver Present,9998.0,98.0,9998.0,8.0,2.0,3.0,65.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,102.0,51.0,0.0,1.0,0.0,202304894857.0,12.0,3.0,4.0,1.0,1.0,1.0,14.0,62.0,1.0,0.0,1.0,20.0,0.0,35.0,1.0,0.0
510773,1,99,0.0,0.0,1.0,9029.0,-99.0,51.0,810.0,12.0,53.0,80.0,42.0,1.0,1.0,4.0,20.0,7.0,20.0,8.0,9.0,46.0,7.0,51.0,3.0,12.0,1.0,0.0,JS1GT76AX621,2006.0,509.0,13179.0,80.0,53.0,Suzuki,706.0,80.0,1.0,0.0,0.0,998.0,7.0,8.0,8.0,12.0,6.0,46.0,0.0,1.0,1.0,51.0,23454.0,1.0,1.0,2.0,No valid license for this class vehicle,0.0,73.0,210.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,3.0,2.0,3.0,45.0,1.0,1.0,2.0,1.0,3.0,1.0,17.0,99.0,1.0,1.0,402.0,51.0,1.0,1.0,0.0,202305087437.0,12.0,6.0,7.0,2.0,1.0,1.0,80.0,21.0,1.0,2.0,1.0,20.0,8.0,53.0,2.0,0.0
510795,1,99,0.0,26.0,1.0,9999.0,-99.0,51.0,510.0,12.0,12.0,4.0,58.0,1.0,1.0,4.0,3.0,0.0,20.0,0.0,0.0,995.0,99.0,51.0,4.0,12.0,1.0,0.0,1FAHP2E82DG1,2013.0,460.0,1782.0,13.0,12.0,Ford,17.0,4.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,24.0,20607.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,73.0,245.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,4.0,55.0,1.0,1.0,2.0,1.0,0.0,1.0,50.0,1.0,1.0,1.0,202.0,51.0,99.0,1.0,0.0,202305113110.0,12.0,5.0,7.0,0.0,1.0,1.0,4.0,19.0,2.0,0.0,1.0,20.0,0.0,12.0,1.0,0.0
510804,2,0,0.0,0.0,1.0,0.0,-99.0,51.0,810.0,12.0,37.0,4.0,30.0,2.0,1.0,1.0,3.0,0.0,8.0,0.0,9.0,996.0,0.0,51.0,2.0,12.0,2.0,0.0,19XFB2F58CE0,2012.0,474.0,1863.0,13.0,37.0,Honda,31.0,4.0,1.0,0.0,0.0,45.0,8.0,0.0,0.0,11.0,6.0,12.0,0.0,0.0,1.0,51.0,20762.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,62.0,110.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,3.0,45.0,1.0,1.0,2.0,1.0,3.0,1.0,17.0,99.0,1.0,2.0,402.0,51.0,0.0,1.0,0.0,202304998771.0,12.0,2.0,3.0,1.0,1.0,1.0,4.0,66.0,2.0,0.0,1.0,20.0,0.0,37.0,1.0,98.0
510807,2,0,0.0,0.0,1.0,0.0,-99.0,51.0,121.0,12.0,35.0,6.0,60.0,2.0,1.0,2.0,3.0,0.0,8.0,0.0,0.0,996.0,0.0,51.0,2.0,12.0,3.0,0.0,JN8AS5MV2DW6,2013.0,478.0,1913.0,8.0,35.0,Nissan/Datsun,51.0,6.0,1.0,0.0,0.0,31.0,8.0,0.0,0.0,12.0,7.0,12.0,0.0,0.0,1.0,51.0,24073.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,65.0,190.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,97.0,1.0,62.0,99.0,1.0,1.0,302.0,51.0,0.0,1.0,0.0,202305453671.0,12.0,2.0,10.0,2.0,1.0,1.0,6.0,65.0,1.0,2.0,1.0,8.0,0.0,35.0,1.0,0.0
510816,1,99,92.0,0.0,1.0,0.0,-99.0,51.0,800.0,30.0,54.0,4.0,38.0,2.0,1.0,4.0,20.0,7.0,1.0,0.0,0.0,996.0,7.0,51.0,1.0,30.0,1.0,0.0,19UUA662X5A0,2005.0,475.0,1873.0,13.0,54.0,Acura,35.0,4.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,12.0,6.0,14.0,0.0,0.0,1.0,51.0,23703.0,1.0,1.0,2.0,No valid license for this class vehicle,0.0,69.0,160.0,0.0,0.0,0.0,4.0,April,2019.0,4.0,2019.0,0.0,1.0,2.0,25.0,1.0,1.0,2.0,1.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,51.0,2.0,1.0,0.0,202305305843.0,8.0,6.0,9.0,1.0,1.0,1.0,4.0,37.0,1.0,0.0,1.0,20.0,0.0,54.0,1.0,0.0
510819,1,99,0.0,27.0,1.0,3026.0,-99.0,51.0,199.0,12.0,37.0,4.0,72.0,2.0,1.0,4.0,3.0,0.0,9.0,0.0,9.0,995.0,7.0,51.0,3.0,12.0,1.0,0.0,19XFA16519E0,2009.0,474.0,1863.0,13.0,37.0,Honda,31.0,4.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,1.0,51.0,23608.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,68.0,196.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,3.0,3.0,65.0,1.0,1.0,2.0,2.0,0.0,15.0,10.0,99.0,1.0,2.0,207.0,51.0,2.0,1.0,0.0,202304668314.0,98.0,1.0,1.0,0.0,1.0,1.0,4.0,17.0,2.0,0.0,1.0,20.0,0.0,37.0,1.0,0.0
510824,1,99,96.0,0.0,1.0,1.0,-99.0,51.0,111.0,42.0,12.0,4.0,74.0,1.0,1.0,4.0,20.0,7.0,8.0,1.0,9.0,0.0,7.0,51.0,2.0,42.0,1.0,0.0,1FADP3F22EL2,2014.0,460.0,1779.0,13.0,12.0,Ford,37.0,4.0,1.0,0.0,0.0,80.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,0.0,1.0,51.0,23942.0,1.0,6.0,3.0,Valid license for this class vehicle,3.0,65.0,175.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,5.0,1.0,2.0,55.0,2.0,1.0,2.0,1.0,0.0,14.0,12.0,99.0,1.0,4.0,998.0,51.0,1.0,1.0,0.0,202304950766.0,42.0,2.0,5.0,0.0,10.0,1.0,4.0,20.0,1.0,0.0,1.0,9.0,0.0,12.0,1.0,0.0
510832,1,99,96.0,0.0,1.0,1.0,-99.0,51.0,3.0,53.0,2.0,14.0,47.0,1.0,1.0,4.0,20.0,7.0,20.0,0.0,9.0,282.0,7.0,51.0,1.0,53.0,1.0,0.0,1C4HJXDG7NW1,2022.0,483.0,1943.0,7.0,2.0,Jeep / Kaiser-Jeep / Willys- Jeep,403.0,14.0,1.0,0.0,0.0,50.0,7.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,1.0,51.0,22901.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,70.0,200.0,0.0,1.0,0.0,3.0,March,2022.0,3.0,2022.0,0.0,1.0,2.0,40.0,1.0,2.0,2.0,1.0,0.0,1.0,13.0,99.0,1.0,4.0,101.0,51.0,1.0,1.0,0.0,202304951047.0,12.0,4.0,4.0,0.0,1.0,1.0,14.0,53.0,2.0,0.0,1.0,20.0,0.0,2.0,1.0,98.0
510834,3,0,0.0,0.0,1.0,0.0,-99.0,51.0,3.0,12.0,30.0,6.0,38.0,2.0,1.0,3.0,3.0,0.0,8.0,0.0,0.0,996.0,0.0,51.0,3.0,12.0,1.0,0.0,3VWPL7AJ1EM6,2014.0,482.0,8364.0,15.0,30.0,Volkswagen,40.0,6.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,12.0,6.0,12.0,0.0,0.0,1.0,51.0,22902.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,69.0,155.0,0.0,0.0,0.0,0.0,No Record,0.0,0.0,0.0,0.0,2.0,6.0,45.0,1.0,2.0,2.0,1.0,0.0,1.0,64.0,99.0,1.0,1.0,998.0,51.0,0.0,1.0,0.0,202305095017.0,12.0,3.0,7.0,0.0,1.0,1.0,6.0,23.0,2.0,0.0,1.0,20.0,0.0,30.0,1.0,0.0
510842,1,99,96.0,0.0,1.0,3026.0,-99.0,51.0,740.0,42.0,35.0,4.0,21.0,1.0,1.0,4.0,3.0,0.0,20.0,0.0,9.0,81.0,7.0,51.0,1.0,42.0,1.0,0.0,1N4AA6AP7HC4,2017.0,478.0,2302.0,13.0,35.0,Nissan/Datsun,39.0,4.0,1.0,0.0,0.0,65.0,7.0,0.0,0.0,12.0,6.0,42.0,0.0,1.0,1.0,51.0,23320.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,74.0,141.0,0.0,0.0,0.0,11.0,November,2023.0,11.0,2023.0,5.0,6.0,1.0,55.0,1.0,1.0,2.0,2.0,0.0,10.0,6.0,99.0,1.0,4.0,102.0,51.0,2.0,1.0,0.0,202305054876.0,12.0,7.0,6.0,0.0,1.0,1.0,4.0,44.0,2.0,0.0,1.0,20.0,0.0,35.0,2.0,98.0
510843,1,99,0.0,0.0,1.0,5062.0,0.006,51.0,157.0,42.0,63.0,4.0,22.0,1.0,1.0,4.0,20.0,7.0,8.0,1.0,9.0,225.0,6.0,51.0,1.0,42.0,1.0,0.0,5XXGU4L30GG0,2016.0,499.0,2739.0,13.0,63.0,KIA,34.0,4.0,1.0,0.0,0.0,80.0,7.0,0.0,0.0,1.0,6.0,42.0,0.0,1.0,1.0,51.0,20186.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,66.0,140.0,0.0,1.0,0.0,5.0,May,2021.0,5.0,2021.0,5.0,1.0,2.0,55.0,3.0,2.0,2.0,1.0,0.0,14.0,6.0,99.0,1.0,4.0,101.0,51.0,98.0,1.0,0.0,202305582579.0,12.0,5.0,11.0,1.0,1.0,1.0,4.0,24.0,2.0,0.0,1.0,20.0,0.0,63.0,1.0,0.0
510845,3,0,0.0,0.0,1.0,0.0,-99.0,51.0,141.0,12.0,12.0,34.0,42.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,996.0,0.0,51.0,3.0,12.0,1.0,0.0,1FTFX1EF2DFC,2013.0,460.0,1801.0,60.0,12.0,Ford,481.0,34.0,1.0,0.0,0.0,50.0,0.0,3.0,5.0,12.0,6.0,1.0,0.0,0.0,1.0,37.0,27030.0,1.0,6.0,3.0,Valid license for this class vehicle,0.0,64.0,999.0,0.0,0.0,0.0,5.0,May,2022.0,5.0,2022.0,0.0,1.0,2.0,55.0,1.0,1.0,2.0,1.0,0.0,1.0,62.0,99.0,1.0,1.0,998.0,51.0,0.0,1.0,0.0,202305053113.0,12.0,7.0,6.0,3.0,10.0,1.0,34.0,31.0,1.0,0.0,1.0,20.0,0.0,12.0,1.0,9.0
